date,mess_unit,vendor_name,category,amount,payment_mode,bill_no,transaction_id
2024-02-14,HOSTEL-B,KAVERI RICE MILLS,grains,17900.0,NEFT,BILL-20240214-1447,TXN01446
2024-02-14,HOSTEL-B,ANNA RICE TRADERS,grains,10100.0,NEFT,BILL-20240214-1449,TXN01447
2024-02-14,CDH-1,PADMAVATHI GRAIN STORE,grains,21600.0,NEFT,BILL-20240214-1439,TXN01448
2024-02-14,CDH-3,PADMAVATHI GRAIN STORE,grains,33600.0,RTGS,BILL-20240214-1443,TXN01449
2024-02-14,HOSTEL-C,PADMAVATHI GRAIN STORE,grains,33800.0,Cheque,BILL-20240214-1451,TXN01450
2024-02-14,FACULTY-MESS,PADMAVATHI GRAIN STORE,grains,11200.0,NEFT,BILL-20240214-1457,TXN01451
2024-02-14,HOSTEL-B,PADMAVATHI GRAIN STORE,grains,11900.0,Cheque,BILL-20240214-1448,TXN01452
2024-02-14,HOSTEL-C,GOLDEN GRAIN DEPOT,grains,23100.0,NEFT,BILL-20240214-1452,TXN01453
2024-02-14,HOSTEL-D,KAVERI RICE MILLS,grains,33900.0,NEFT,BILL-20240214-1453,TXN01454
2024-02-14,HOSTEL-D,PADMAVATHI GRAIN STORE,grains,30000.0,NEFT,BILL-20240214-1454,TXN01455
2024-02-14,FACULTY-MESS,KAVERI RICE MILLS,grains,21900.0,RTGS,BILL-20240214-1456,TXN01456
2024-02-14,HOSTEL-D,ANNA RICE TRADERS,grains,14200.0,NEFT,BILL-20240214-1455,TXN01457
2024-02-14,FACULTY-MESS,ANNA RICE TRADERS,grains,23000.0,RTGS,BILL-20240214-1458,TXN01458
2024-02-14,CAFE-CENTRAL,KAVERI RICE MILLS,grains,39300.0,NEFT,BILL-20240214-1459,TXN01459
2024-02-14,CAFE-CENTRAL,PADMAVATHI GRAIN STORE,grains,15900.0,NEFT,BILL-20240214-1460,TXN01460
2024-02-14,SPORTS-CANTEEN,KAVERI RICE MILLS,grains,32400.0,NEFT,BILL-20240214-1461,TXN01461
2024-02-14,SPORTS-CANTEEN,PADMAVATHI GRAIN STORE,grains,23200.0,RTGS,BILL-20240214-1462,TXN01462
2024-02-15,HOSTEL-C,INDANE GAS AGENCY,fuel,10000.0,Cheque,BILL-20240215-2002,TXN01463
2024-02-15,FACULTY-MESS,INDANE GAS AGENCY,fuel,29400.0,NEFT,BILL-20240215-2003,TXN01464
2024-02-15,CAFE-CENTRAL,INDANE GAS AGENCY,fuel,18600.0,RTGS,BILL-20240215-2004,TXN01465
2024-02-15,HOSTEL-D,INDANE GAS AGENCY,fuel,13300.0,NEFT,BILL-20240215-2005,TXN01466
2024-02-18,CDH-3,SUNDARAM OIL AGENCY,oil,19300.0,NEFT,BILL-20240218-1469,TXN01467
2024-02-18,HOSTEL-B,FORTUNE OIL DEPOT,oil,11700.0,NEFT,BILL-20240218-1479,TXN01468
2024-02-18,CDH-2,SUNDARAM OIL AGENCY,oil,9800.0,NEFT,BILL-20240218-1466,TXN01469
2024-02-18,CDH-2,SPICE GARDEN SUPPLIES,oil,8200.0,NEFT,BILL-20240218-1467,TXN01470
2024-02-18,CDH-2,AAVIN DAIRY SUPPLIES,dairy,16100.0,Cheque,BILL-20240218-1468,TXN01471
2024-02-18,CDH-1,AAVIN DAIRY SUPPLIES,dairy,10800.0,Cheque,BILL-20240218-1465,TXN01472
2024-02-18,CDH-3,SPICE GARDEN SUPPLIES,oil,8400.0,RTGS,BILL-20240218-1470,TXN01473
2024-02-18,CDH-3,AAVIN DAIRY SUPPLIES,dairy,8900.0,NEFT,BILL-20240218-1472,TXN01474
2024-02-18,HOSTEL-A,SUNDARAM OIL AGENCY,oil,20500.0,Cheque,BILL-20240218-1473,TXN01475
2024-02-18,HOSTEL-A,SPICE GARDEN SUPPLIES,oil,6700.0,RTGS,BILL-20240218-1474,TXN01476
2024-02-18,HOSTEL-A,FORTUNE OIL DEPOT,oil,9900.0,NEFT,BILL-20240218-1475,TXN01477
2024-02-18,HOSTEL-A,AAVIN DAIRY SUPPLIES,dairy,20100.0,RTGS,BILL-20240218-1476,TXN01478
2024-02-18,CDH-1,SPICE GARDEN SUPPLIES,oil,13100.0,NEFT,BILL-20240218-1464,TXN01479
2024-02-18,CDH-3,FORTUNE OIL DEPOT,oil,10700.0,RTGS,BILL-20240218-1471,TXN01480
2024-02-18,CDH-1,SUNDARAM OIL AGENCY,oil,7600.0,NEFT,BILL-20240218-1463,TXN01481
2024-02-18,HOSTEL-B,AAVIN DAIRY SUPPLIES,dairy,16400.0,NEFT,BILL-20240218-1480,TXN01482
2024-02-18,HOSTEL-B,SPICE GARDEN SUPPLIES,oil,5500.0,NEFT,BILL-20240218-1478,TXN01483
2024-02-18,HOSTEL-D,AAVIN DAIRY SUPPLIES,dairy,22500.0,NEFT,BILL-20240218-1486,TXN01484
2024-02-18,HOSTEL-C,SUNDARAM OIL AGENCY,oil,6800.0,NEFT,BILL-20240218-1481,TXN01485
2024-02-18,HOSTEL-C,SPICE GARDEN SUPPLIES,oil,13400.0,NEFT,BILL-20240218-1482,TXN01486
2024-02-18,HOSTEL-C,AAVIN DAIRY SUPPLIES,dairy,8500.0,Cheque,BILL-20240218-1483,TXN01487
2024-02-18,HOSTEL-B,SUNDARAM OIL AGENCY,oil,10300.0,RTGS,BILL-20240218-1477,TXN01488
2024-02-18,HOSTEL-D,SPICE GARDEN SUPPLIES,oil,14300.0,NEFT,BILL-20240218-1485,TXN01489
2024-02-18,FACULTY-MESS,SUNDARAM OIL AGENCY,oil,19600.0,RTGS,BILL-20240218-1487,TXN01490
2024-02-18,CAFE-CENTRAL,AAVIN DAIRY SUPPLIES,dairy,9300.0,NEFT,BILL-20240218-1493,TXN01491
2024-02-18,HOSTEL-D,SUNDARAM OIL AGENCY,oil,20900.0,NEFT,BILL-20240218-1484,TXN01492
2024-02-18,FACULTY-MESS,AAVIN DAIRY SUPPLIES,dairy,12400.0,NEFT,BILL-20240218-1490,TXN01493
2024-02-18,CAFE-CENTRAL,SUNDARAM OIL AGENCY,oil,6800.0,RTGS,BILL-20240218-1491,TXN01494
2024-02-18,CAFE-CENTRAL,SPICE GARDEN SUPPLIES,oil,7600.0,NEFT,BILL-20240218-1492,TXN01495
2024-02-18,SPORTS-CANTEEN,SUNDARAM OIL AGENCY,oil,18800.0,Cheque,BILL-20240218-1494,TXN01496
2024-02-18,SPORTS-CANTEEN,SPICE GARDEN SUPPLIES,oil,3600.0,RTGS,BILL-20240218-1495,TXN01497
2024-02-18,SPORTS-CANTEEN,AAVIN DAIRY SUPPLIES,dairy,24000.0,NEFT,BILL-20240218-1496,TXN01498
2024-02-18,FACULTY-MESS,SPICE GARDEN SUPPLIES,oil,12000.0,RTGS,BILL-20240218-1488,TXN01499
2024-02-18,FACULTY-MESS,FORTUNE OIL DEPOT,oil,15200.0,NEFT,BILL-20240218-1489,TXN01500
2024-02-22,CDH-3,PROTEIN STORE INDIA,pulses,16300.0,NEFT,BILL-20240222-1502,TXN01501
2024-02-22,CDH-1,DAL BAZAAR WHOLESALE,pulses,14400.0,NEFT,BILL-20240222-1497,TXN01502
2024-02-22,CDH-1,PROTEIN STORE INDIA,pulses,21800.0,NEFT,BILL-20240222-1498,TXN01503
2024-02-22,CDH-2,DAL BAZAAR WHOLESALE,pulses,18700.0,NEFT,BILL-20240222-1499,TXN01504
2024-02-22,HOSTEL-B,PROTEIN STORE INDIA,pulses,20800.0,NEFT,BILL-20240222-1506,TXN01505
2024-02-22,CDH-3,DAL BAZAAR WHOLESALE,pulses,16800.0,NEFT,BILL-20240222-1501,TXN01506
2024-02-22,HOSTEL-A,PROTEIN STORE INDIA,pulses,9500.0,NEFT,BILL-20240222-1504,TXN01507
2024-02-22,HOSTEL-A,DAL BAZAAR WHOLESALE,pulses,22800.0,NEFT,BILL-20240222-1503,TXN01508
2024-02-22,CDH-2,PROTEIN STORE INDIA,pulses,21200.0,NEFT,BILL-20240222-1500,TXN01509
2024-02-22,FACULTY-MESS,DAL BAZAAR WHOLESALE,pulses,8400.0,NEFT,BILL-20240222-1511,TXN01510
2024-02-22,HOSTEL-D,PROTEIN STORE INDIA,pulses,9900.0,NEFT,BILL-20240222-1510,TXN01511
2024-02-22,HOSTEL-D,DAL BAZAAR WHOLESALE,pulses,11400.0,RTGS,BILL-20240222-1509,TXN01512
2024-02-22,SPORTS-CANTEEN,DAL BAZAAR WHOLESALE,pulses,7000.0,NEFT,BILL-20240222-1515,TXN01513
2024-02-22,CAFE-CENTRAL,PROTEIN STORE INDIA,pulses,14000.0,RTGS,BILL-20240222-1514,TXN01514
2024-02-22,FACULTY-MESS,PROTEIN STORE INDIA,pulses,21000.0,RTGS,BILL-20240222-1512,TXN01515
2024-02-22,HOSTEL-C,PROTEIN STORE INDIA,pulses,5700.0,NEFT,BILL-20240222-1508,TXN01516
2024-02-22,CAFE-CENTRAL,DAL BAZAAR WHOLESALE,pulses,9800.0,NEFT,BILL-20240222-1513,TXN01517
2024-02-22,HOSTEL-C,DAL BAZAAR WHOLESALE,pulses,15500.0,NEFT,BILL-20240222-1507,TXN01518
2024-02-22,HOSTEL-B,DAL BAZAAR WHOLESALE,pulses,9100.0,NEFT,BILL-20240222-1505,TXN01519
2024-02-22,SPORTS-CANTEEN,PROTEIN STORE INDIA,pulses,16400.0,NEFT,BILL-20240222-1516,TXN01520
2024-02-26,CDH-3,GREEN FARM FRESH,vegetables,6800.0,NEFT,BILL-20240226-1528,TXN01521
2024-02-26,CDH-1,SARAVANA VEG TRADERS,vegetables,10200.0,NEFT,BILL-20240226-1519,TXN01522
2024-02-26,CDH-1,KAVERI RICE MILLS,grains,52900.0,Cheque,BILL-20240226-1520,TXN01523
2024-02-26,CDH-1,PADMAVATHI GRAIN STORE,grains,41300.0,RTGS,BILL-20240226-1521,TXN01524
2024-02-26,CDH-2,KRISHNA VEG SUPPLY,vegetables,5600.0,NEFT,BILL-20240226-1522,TXN01525
2024-02-26,CDH-2,GREEN FARM FRESH,vegetables,3100.0,NEFT,BILL-20240226-1523,TXN01526
2024-02-26,CDH-2,SARAVANA VEG TRADERS,vegetables,14000.0,RTGS,BILL-20240226-1524,TXN01527
2024-02-26,CDH-2,KAVERI RICE MILLS,grains,40200.0,RTGS,BILL-20240226-1525,TXN01528
2024-02-26,CDH-2,PADMAVATHI GRAIN STORE,grains,43500.0,NEFT,BILL-20240226-1526,TXN01529
2024-02-26,CDH-3,KRISHNA VEG SUPPLY,vegetables,8200.0,NEFT,BILL-20240226-1527,TXN01530
2024-02-26,CDH-1,GREEN FARM FRESH,vegetables,8400.0,NEFT,BILL-20240226-1518,TXN01531
2024-02-26,HOSTEL-A,DESI SABZI CENTRE,vegetables,9900.0,NEFT,BILL-20240226-1535,TXN01532
2024-02-26,CDH-3,PADMAVATHI GRAIN STORE,grains,45600.0,NEFT,BILL-20240226-1531,TXN01533
2024-02-26,HOSTEL-A,KRISHNA VEG SUPPLY,vegetables,4500.0,RTGS,BILL-20240226-1532,TXN01534
2024-02-26,HOSTEL-A,GREEN FARM FRESH,vegetables,7800.0,NEFT,BILL-20240226-1533,TXN01535
2024-02-26,HOSTEL-A,SARAVANA VEG TRADERS,vegetables,10000.0,NEFT,BILL-20240226-1534,TXN01536
2024-02-26,CDH-1,KRISHNA VEG SUPPLY,vegetables,14300.0,NEFT,BILL-20240226-1517,TXN01537
2024-02-26,HOSTEL-A,KAVERI RICE MILLS,grains,29700.0,NEFT,BILL-20240226-1536,TXN01538
2024-02-26,HOSTEL-A,PADMAVATHI GRAIN STORE,grains,33600.0,NEFT,BILL-20240226-1537,TXN01539
2024-02-26,HOSTEL-B,KRISHNA VEG SUPPLY,vegetables,8100.0,NEFT,BILL-20240226-1538,TXN01540
2024-02-26,HOSTEL-B,GREEN FARM FRESH,vegetables,4900.0,NEFT,BILL-20240226-1539,TXN01541
2024-02-26,HOSTEL-B,SARAVANA VEG TRADERS,vegetables,8000.0,NEFT,BILL-20240226-1540,TXN01542
2024-02-26,CDH-3,KAVERI RICE MILLS,grains,53500.0,NEFT,BILL-20240226-1530,TXN01543
2024-02-26,HOSTEL-B,PADMAVATHI GRAIN STORE,grains,47800.0,NEFT,BILL-20240226-1542,TXN01544
2024-02-26,CDH-3,SARAVANA VEG TRADERS,vegetables,5100.0,NEFT,BILL-20240226-1529,TXN01545
2024-02-26,SPORTS-CANTEEN,KAVERI RICE MILLS,grains,16300.0,Cheque,BILL-20240226-1568,TXN01546
2024-02-26,HOSTEL-B,KAVERI RICE MILLS,grains,18000.0,NEFT,BILL-20240226-1541,TXN01547
2024-02-26,HOSTEL-D,SARAVANA VEG TRADERS,vegetables,5700.0,Cheque,BILL-20240226-1551,TXN01548
2024-02-26,HOSTEL-D,KAVERI RICE MILLS,grains,54700.0,NEFT,BILL-20240226-1552,TXN01549
2024-02-26,HOSTEL-D,PADMAVATHI GRAIN STORE,grains,19100.0,NEFT,BILL-20240226-1553,TXN01550
2024-02-26,HOSTEL-D,GREEN FARM FRESH,vegetables,12200.0,RTGS,BILL-20240226-1550,TXN01551
2024-02-26,HOSTEL-C,ANNAPOORNA VEGETABLES,vegetables,10200.0,RTGS,BILL-20240226-1546,TXN01552
2024-02-26,HOSTEL-C,PADMAVATHI GRAIN STORE,grains,51900.0,NEFT,BILL-20240226-1548,TXN01553
2024-02-26,HOSTEL-C,KAVERI RICE MILLS,grains,50400.0,RTGS,BILL-20240226-1547,TXN01554
2024-02-26,FACULTY-MESS,GREEN FARM FRESH,vegetables,10400.0,RTGS,BILL-20240226-1555,TXN01555
2024-02-26,HOSTEL-C,SARAVANA VEG TRADERS,vegetables,7800.0,Cheque,BILL-20240226-1545,TXN01556
2024-02-26,HOSTEL-D,KRISHNA VEG SUPPLY,vegetables,5200.0,NEFT,BILL-20240226-1549,TXN01557
2024-02-26,FACULTY-MESS,SARAVANA VEG TRADERS,vegetables,11100.0,NEFT,BILL-20240226-1556,TXN01558
2024-02-26,CAFE-CENTRAL,GREEN FARM FRESH,vegetables,11500.0,NEFT,BILL-20240226-1560,TXN01559
2024-02-26,FACULTY-MESS,KRISHNA VEG SUPPLY,vegetables,9800.0,RTGS,BILL-20240226-1554,TXN01560
2024-02-26,CAFE-CENTRAL,KRISHNA VEG SUPPLY,vegetables,10700.0,NEFT,BILL-20240226-1559,TXN01561
2024-02-26,FACULTY-MESS,PADMAVATHI GRAIN STORE,grains,52300.0,NEFT,BILL-20240226-1558,TXN01562
2024-02-26,HOSTEL-C,KRISHNA VEG SUPPLY,vegetables,12900.0,Cheque,BILL-20240226-1543,TXN01563
2024-02-26,FACULTY-MESS,KAVERI RICE MILLS,grains,39600.0,NEFT,BILL-20240226-1557,TXN01564
2024-02-26,SPORTS-CANTEEN,ORGANIC GREENS CO,vegetables,22800.0,NEFT,BILL-20240226-1567,TXN01565
2024-02-26,SPORTS-CANTEEN,SARAVANA VEG TRADERS,vegetables,4900.0,NEFT,BILL-20240226-1566,TXN01566
2024-02-26,SPORTS-CANTEEN,PADMAVATHI GRAIN STORE,grains,26800.0,NEFT,BILL-20240226-1569,TXN01567
2024-02-26,SPORTS-CANTEEN,KRISHNA VEG SUPPLY,vegetables,9700.0,NEFT,BILL-20240226-1564,TXN01568
2024-02-26,CAFE-CENTRAL,PADMAVATHI GRAIN STORE,grains,40200.0,Cheque,BILL-20240226-1563,TXN01569
2024-02-26,CAFE-CENTRAL,KAVERI RICE MILLS,grains,19500.0,NEFT,BILL-20240226-1562,TXN01570
2024-02-26,CAFE-CENTRAL,SARAVANA VEG TRADERS,vegetables,5500.0,NEFT,BILL-20240226-1561,TXN01571
2024-02-26,HOSTEL-C,GREEN FARM FRESH,vegetables,6900.0,Cheque,BILL-20240226-1544,TXN01572
2024-02-26,SPORTS-CANTEEN,GREEN FARM FRESH,vegetables,4800.0,RTGS,BILL-20240226-1565,TXN01573
2024-03-01,CDH-1,AAVIN DAIRY SUPPLIES,dairy,14500.0,NEFT,BILL-20240301-1573,TXN01574
2024-03-01,CDH-1,GREEN FARM FRESH,vegetables,4800.0,NEFT,BILL-20240301-1571,TXN01575
2024-03-01,CDH-2,KRISHNA VEG SUPPLY,vegetables,5600.0,NEFT,BILL-20240301-1574,TXN01576
2024-03-01,CDH-2,GREEN FARM FRESH,vegetables,5600.0,NEFT,BILL-20240301-1575,TXN01577
2024-03-01,CDH-2,SARAVANA VEG TRADERS,vegetables,9200.0,NEFT,BILL-20240301-1576,TXN01578
2024-03-01,CDH-2,AAVIN DAIRY SUPPLIES,dairy,13400.0,NEFT,BILL-20240301-1577,TXN01579
2024-03-01,CDH-3,KRISHNA VEG SUPPLY,vegetables,7200.0,NEFT,BILL-20240301-1578,TXN01580
2024-03-01,CDH-3,SARAVANA VEG TRADERS,vegetables,6400.0,NEFT,BILL-20240301-1580,TXN01581
2024-03-01,HOSTEL-A,GREEN FARM FRESH,vegetables,3200.0,Cheque,BILL-20240301-1583,TXN01582
2024-03-01,HOSTEL-B,GREEN FARM FRESH,vegetables,5600.0,NEFT,BILL-20240301-1588,TXN01583
2024-03-01,HOSTEL-B,KRISHNA VEG SUPPLY,vegetables,3500.0,NEFT,BILL-20240301-1587,TXN01584
2024-03-01,HOSTEL-A,DESI SABZI CENTRE,vegetables,1900.0,Cheque,BILL-20240301-1585,TXN01585
2024-03-01,HOSTEL-B,SARAVANA VEG TRADERS,vegetables,9900.0,NEFT,BILL-20240301-1589,TXN01586
2024-03-01,HOSTEL-A,KRISHNA VEG SUPPLY,vegetables,5900.0,NEFT,BILL-20240301-1582,TXN01587
2024-03-01,CDH-3,AAVIN DAIRY SUPPLIES,dairy,10000.0,NEFT,BILL-20240301-1581,TXN01588
2024-03-01,HOSTEL-A,SARAVANA VEG TRADERS,vegetables,11600.0,NEFT,BILL-20240301-1584,TXN01589
2024-03-01,CDH-1,SARAVANA VEG TRADERS,vegetables,10300.0,NEFT,BILL-20240301-1572,TXN01590
2024-03-01,CDH-3,GREEN FARM FRESH,vegetables,2500.0,RTGS,BILL-20240301-1579,TXN01591
2024-03-01,HOSTEL-C,KRISHNA VEG SUPPLY,vegetables,11000.0,NEFT,BILL-20240301-1591,TXN01592
2024-03-01,HOSTEL-C,SARAVANA VEG TRADERS,vegetables,3900.0,NEFT,BILL-20240301-1593,TXN01593
2024-03-01,HOSTEL-B,AAVIN DAIRY SUPPLIES,dairy,14500.0,Cheque,BILL-20240301-1590,TXN01594
2024-03-01,FACULTY-MESS,KRISHNA VEG SUPPLY,vegetables,10600.0,NEFT,BILL-20240301-1600,TXN01595
2024-03-01,HOSTEL-D,AAVIN DAIRY SUPPLIES,dairy,19600.0,NEFT,BILL-20240301-1599,TXN01596
2024-03-01,HOSTEL-D,SARAVANA VEG TRADERS,vegetables,4300.0,NEFT,BILL-20240301-1598,TXN01597
2024-03-01,CDH-1,KRISHNA VEG SUPPLY,vegetables,2800.0,RTGS,BILL-20240301-1570,TXN01598
2024-03-01,HOSTEL-D,KRISHNA VEG SUPPLY,vegetables,11200.0,NEFT,BILL-20240301-1596,TXN01599
2024-03-01,FACULTY-MESS,GREEN FARM FRESH,vegetables,9300.0,Cheque,BILL-20240301-1601,TXN01600
2024-03-01,HOSTEL-C,ANNAPOORNA VEGETABLES,vegetables,5600.0,NEFT,BILL-20240301-1594,TXN01601
2024-03-01,HOSTEL-D,GREEN FARM FRESH,vegetables,3500.0,Cheque,BILL-20240301-1597,TXN01602
2024-03-01,FACULTY-MESS,SARAVANA VEG TRADERS,vegetables,8800.0,NEFT,BILL-20240301-1602,TXN01603
2024-03-01,CAFE-CENTRAL,AAVIN DAIRY SUPPLIES,dairy,21600.0,NEFT,BILL-20240301-1607,TXN01604
2024-03-01,HOSTEL-C,AAVIN DAIRY SUPPLIES,dairy,18300.0,NEFT,BILL-20240301-1595,TXN01605
2024-03-01,CAFE-CENTRAL,GREEN FARM FRESH,vegetables,9500.0,RTGS,BILL-20240301-1605,TXN01606
2024-03-01,CAFE-CENTRAL,KRISHNA VEG SUPPLY,vegetables,9000.0,NEFT,BILL-20240301-1604,TXN01607
2024-03-01,HOSTEL-A,AAVIN DAIRY SUPPLIES,dairy,21600.0,Cheque,BILL-20240301-1586,TXN01608
2024-03-01,FACULTY-MESS,AAVIN DAIRY SUPPLIES,dairy,12300.0,Cheque,BILL-20240301-1603,TXN01609
2024-03-01,SPORTS-CANTEEN,AAVIN DAIRY SUPPLIES,dairy,15500.0,NEFT,BILL-20240301-1612,TXN01610
2024-03-01,HOSTEL-C,GREEN FARM FRESH,vegetables,6400.0,NEFT,BILL-20240301-1592,TXN01611
2024-03-01,SPORTS-CANTEEN,SARAVANA VEG TRADERS,vegetables,3500.0,NEFT,BILL-20240301-1610,TXN01612
2024-03-01,SPORTS-CANTEEN,GREEN FARM FRESH,vegetables,2600.0,NEFT,BILL-20240301-1609,TXN01613
2024-03-01,SPORTS-CANTEEN,KRISHNA VEG SUPPLY,vegetables,11400.0,NEFT,BILL-20240301-1608,TXN01614
2024-03-01,CAFE-CENTRAL,SARAVANA VEG TRADERS,vegetables,8000.0,Cheque,BILL-20240301-1606,TXN01615
2024-03-01,SPORTS-CANTEEN,ORGANIC GREENS CO,vegetables,17500.0,NEFT,BILL-20240301-1611,TXN01616
2024-03-05,CDH-3,GREEN FARM FRESH,vegetables,8900.0,NEFT,BILL-20240305-1620,TXN01617
2024-03-05,CDH-2,KRISHNA VEG SUPPLY,vegetables,7900.0,NEFT,BILL-20240305-1616,TXN01618
2024-03-05,CDH-2,GREEN FARM FRESH,vegetables,3800.0,RTGS,BILL-20240305-1617,TXN01619
2024-03-05,CDH-2,SARAVANA VEG TRADERS,vegetables,5900.0,NEFT,BILL-20240305-1618,TXN01620
2024-03-05,CDH-3,KRISHNA VEG SUPPLY,vegetables,8500.0,NEFT,BILL-20240305-1619,TXN01621
2024-03-05,CDH-1,KRISHNA VEG SUPPLY,vegetables,6700.0,NEFT,BILL-20240305-1613,TXN01622
2024-03-05,HOSTEL-B,KRISHNA VEG SUPPLY,vegetables,7500.0,NEFT,BILL-20240305-1626,TXN01623
2024-03-05,HOSTEL-A,GREEN FARM FRESH,vegetables,5900.0,Cheque,BILL-20240305-1623,TXN01624
2024-03-05,HOSTEL-A,SARAVANA VEG TRADERS,vegetables,3400.0,NEFT,BILL-20240305-1624,TXN01625
2024-03-05,HOSTEL-A,DESI SABZI CENTRE,vegetables,4800.0,RTGS,BILL-20240305-1625,TXN01626
2024-03-05,CDH-3,SARAVANA VEG TRADERS,vegetables,2300.0,NEFT,BILL-20240305-1621,TXN01627
2024-03-05,CDH-1,SARAVANA VEG TRADERS,vegetables,4600.0,RTGS,BILL-20240305-1615,TXN01628
2024-03-05,HOSTEL-A,KRISHNA VEG SUPPLY,vegetables,5800.0,RTGS,BILL-20240305-1622,TXN01629
2024-03-05,CDH-1,GREEN FARM FRESH,vegetables,4400.0,NEFT,BILL-20240305-1614,TXN01630
2024-03-05,HOSTEL-B,SARAVANA VEG TRADERS,vegetables,8600.0,Cheque,BILL-20240305-1628,TXN01631
2024-03-05,FACULTY-MESS,KRISHNA VEG SUPPLY,vegetables,5300.0,RTGS,BILL-20240305-1636,TXN01632
2024-03-05,HOSTEL-D,KRISHNA VEG SUPPLY,vegetables,2500.0,Cheque,BILL-20240305-1633,TXN01633
2024-03-05,HOSTEL-C,ANNAPOORNA VEGETABLES,vegetables,7200.0,RTGS,BILL-20240305-1632,TXN01634
2024-03-05,HOSTEL-C,SARAVANA VEG TRADERS,vegetables,6700.0,NEFT,BILL-20240305-1631,TXN01635
2024-03-05,FACULTY-MESS,GREEN FARM FRESH,vegetables,5000.0,Cheque,BILL-20240305-1637,TXN01636
2024-03-05,HOSTEL-D,GREEN FARM FRESH,vegetables,2600.0,NEFT,BILL-20240305-1634,TXN01637
2024-03-05,HOSTEL-D,SARAVANA VEG TRADERS,vegetables,8600.0,RTGS,BILL-20240305-1635,TXN01638
2024-03-05,FACULTY-MESS,SARAVANA VEG TRADERS,vegetables,6200.0,NEFT,BILL-20240305-1638,TXN01639
2024-03-05,SPORTS-CANTEEN,GREEN FARM FRESH,vegetables,7000.0,NEFT,BILL-20240305-1643,TXN01640
2024-03-05,HOSTEL-B,GREEN FARM FRESH,vegetables,8000.0,NEFT,BILL-20240305-1627,TXN01641
2024-03-05,CAFE-CENTRAL,SARAVANA VEG TRADERS,vegetables,6200.0,NEFT,BILL-20240305-1641,TXN01642
2024-03-05,HOSTEL-C,KRISHNA VEG SUPPLY,vegetables,8200.0,Cheque,BILL-20240305-1629,TXN01643
2024-03-05,SPORTS-CANTEEN,KRISHNA VEG SUPPLY,vegetables,2600.0,RTGS,BILL-20240305-1642,TXN01644
2024-03-05,SPORTS-CANTEEN,SARAVANA VEG TRADERS,vegetables,6100.0,NEFT,BILL-20240305-1644,TXN01645
2024-03-05,CAFE-CENTRAL,KRISHNA VEG SUPPLY,vegetables,4000.0,NEFT,BILL-20240305-1639,TXN01646
2024-03-05,HOSTEL-C,GREEN FARM FRESH,vegetables,4900.0,Cheque,BILL-20240305-1630,TXN01647
2024-03-05,SPORTS-CANTEEN,ORGANIC GREENS CO,vegetables,10400.0,NEFT,BILL-20240305-1645,TXN01648
2024-03-05,CAFE-CENTRAL,GREEN FARM FRESH,vegetables,6800.0,RTGS,BILL-20240305-1640,TXN01649
2024-03-09,CDH-1,SARAVANA VEG TRADERS,vegetables,4400.0,RTGS,BILL-20240309-1648,TXN01650
2024-03-09,CDH-2,GREEN FARM FRESH,vegetables,3700.0,Cheque,BILL-20240309-1650,TXN01651
2024-03-09,CDH-2,SARAVANA VEG TRADERS,vegetables,9200.0,NEFT,BILL-20240309-1651,TXN01652
2024-03-09,CDH-2,KRISHNA VEG SUPPLY,vegetables,7500.0,Cheque,BILL-20240309-1649,TXN01653
2024-03-09,CDH-3,SARAVANA VEG TRADERS,vegetables,9200.0,RTGS,BILL-20240309-1654,TXN01654
2024-03-09,HOSTEL-A,SARAVANA VEG TRADERS,vegetables,9200.0,NEFT,BILL-20240309-1657,TXN01655
2024-03-09,HOSTEL-A,GREEN FARM FRESH,vegetables,4700.0,NEFT,BILL-20240309-1656,TXN01656
2024-03-09,CDH-1,GREEN FARM FRESH,vegetables,3300.0,NEFT,BILL-20240309-1647,TXN01657
2024-03-09,HOSTEL-A,DESI SABZI CENTRE,vegetables,2900.0,NEFT,BILL-20240309-1658,TXN01658
2024-03-09,HOSTEL-B,KRISHNA VEG SUPPLY,vegetables,8200.0,NEFT,BILL-20240309-1659,TXN01659
2024-03-09,CDH-3,GREEN FARM FRESH,vegetables,3900.0,NEFT,BILL-20240309-1653,TXN01660
2024-03-09,HOSTEL-A,KRISHNA VEG SUPPLY,vegetables,7600.0,RTGS,BILL-20240309-1655,TXN01661
2024-03-09,HOSTEL-B,SARAVANA VEG TRADERS,vegetables,7800.0,NEFT,BILL-20240309-1661,TXN01662
2024-03-09,CDH-3,KRISHNA VEG SUPPLY,vegetables,8600.0,NEFT,BILL-20240309-1652,TXN01663
2024-03-09,HOSTEL-C,KRISHNA VEG SUPPLY,vegetables,5900.0,RTGS,BILL-20240309-1662,TXN01664
2024-03-09,HOSTEL-B,GREEN FARM FRESH,vegetables,6400.0,NEFT,BILL-20240309-1660,TXN01665
2024-03-09,HOSTEL-C,ANNAPOORNA VEGETABLES,vegetables,9000.0,NEFT,BILL-20240309-1665,TXN01666
2024-03-09,HOSTEL-D,KRISHNA VEG SUPPLY,vegetables,2800.0,RTGS,BILL-20240309-1666,TXN01667
2024-03-09,HOSTEL-D,GREEN FARM FRESH,vegetables,4500.0,NEFT,BILL-20240309-1667,TXN01668
2024-03-09,HOSTEL-D,SARAVANA VEG TRADERS,vegetables,4700.0,NEFT,BILL-20240309-1668,TXN01669
