date,amount,vendor,classes
2023-05-02,810.42,Spice World,MESS 1
2023-05-02,1094.28,Wholesale Flour,MESS 1
2023-05-02,1856.63,C H M Traders Nandini,MESS 2
2023-05-02,1673.31,Milan Agencies,MESS 2
2023-05-03,1888.98,Wholesale Flour,CANTEEN
2023-05-03,2627.79,City Meat Center,GUEST HOUSE
2023-05-03,1629.88,Amma Vegitables,GUEST HOUSE
2023-05-03,1146.54,Clean & Clear Services,GUEST HOUSE
2023-05-03,2351.95,Daily Fresh Milk,MESS 1
2023-05-03,12418.41,Baker Choice,MESS 1
2023-05-03,21423.72,Priya Vegitables Chalai,MESS 2
2023-05-03,3089.91,Amma Vegitables,MESS 2
2023-05-04,6086.16,C H M Traders Nandini,CANTEEN
2023-05-04,1456.39,Milan Agencies,CANTEEN
2023-05-04,3279.71,C H M Traders Nandini,GUEST HOUSE
2023-05-04,47671.35,Milan Agencies,GUEST HOUSE
2023-05-04,28142.21,Priya Vegitables Chalai,MESS 1
2023-05-04,2718.37,Amma Vegitables,MESS 1
2023-05-04,4579.57,Daily Fresh Milk,MESS 2
2023-05-04,831.91,Baker Choice,MESS 2
2023-05-04,985.16,Amma Vegitables,MESS 2
2023-05-05,3762.74,C H M Traders Nandini,CANTEEN
2023-05-05,1744.52,Milan Agencies,CANTEEN
2023-05-05,16171.72,Farm Fresh Poultry,GUEST HOUSE
2023-05-05,4411.59,Clean & Clear Services,GUEST HOUSE
2023-05-05,1198.89,Priya Vegitables Chalai,MESS 1
2023-05-05,1681.42,Amma Vegitables,MESS 1
2023-05-05,1311.82,C H M Traders Nandini,MESS 2
2023-05-05,7522.37,Milan Agencies,MESS 2
2023-05-06,771.39,Priya Vegitables Chalai,CANTEEN
2023-05-06,7374.32,Amma Vegitables,CANTEEN
2023-05-06,1117.51,Daily Fresh Milk,GUEST HOUSE
2023-05-06,1069.23,Baker Choice,GUEST HOUSE
2023-05-06,1867.03,C H M Traders Nandini,MESS 1
2023-05-06,2362.75,Milan Agencies,MESS 1
2023-05-06,234.0,Daily Fresh Milk,MESS 2
2023-05-06,2516.19,Baker Choice,MESS 2
2023-05-07,2216.46,Spice World,CANTEEN
2023-05-07,2557.52,Wholesale Flour,CANTEEN
2023-05-07,6233.68,C H M Traders Nandini,GUEST HOUSE
2023-05-07,1142.43,Milan Agencies,GUEST HOUSE
2023-05-07,1711.3,Spice World,MESS 1
2023-05-07,6695.05,Spice World,MESS 2
2023-05-08,11249.23,Spice World,CANTEEN
2023-05-08,2915.85,Wholesale Flour,CANTEEN
2023-05-08,1216.69,Spice World,GUEST HOUSE
2023-05-08,940.16,Wholesale Flour,GUEST HOUSE
2023-05-08,881.92,Amma Vegitables,MESS 1
2023-05-08,530.49,Baker Choice,MESS 2
2023-05-08,654.45,Milan Agencies,MESS 2
2023-05-08,1965.46,Clean & Clear Services,MESS 2
2023-05-09,2460.8,Daily Fresh Milk,CANTEEN
2023-05-09,1313.5,Baker Choice,CANTEEN
2023-05-09,1803.78,Wholesale Flour,GUEST HOUSE
2023-05-09,848.99,Farm Fresh Poultry,GUEST HOUSE
2023-05-09,650.58,Clean & Clear Services,GUEST HOUSE
2023-05-09,2089.29,Milan Agencies,MESS 1
2023-05-09,23244.26,Clean & Clear Services,MESS 1
2023-05-09,4896.69,C H M Traders Nandini,MESS 2
2023-05-09,753.84,Baker Choice,MESS 2
2023-05-09,9313.35,Blue Water Supplies,MESS 2
2023-05-10,3835.62,Green Leaf Salads,CANTEEN
2023-05-10,242.82,Spice World,GUEST HOUSE
2023-05-10,21519.85,Wholesale Flour,GUEST HOUSE
2023-05-10,2296.48,Daily Fresh Milk,MESS 1
2023-05-10,1946.8,Baker Choice,MESS 1
2023-05-10,2995.29,Baker Choice,MESS 2
2023-05-11,647.25,Spice World,CANTEEN
2023-05-11,2148.51,Green Leaf Salads,CANTEEN
2023-05-11,36029.58,General Provision Store,CANTEEN
2023-05-11,293.65,Clean & Clear Services,GUEST HOUSE
2023-05-11,6617.3,Priya Vegitables Chalai,MESS 1
2023-05-11,1980.87,Daily Fresh Milk,MESS 2
2023-05-11,894.54,Baker Choice,MESS 2
2023-05-12,7778.54,Daily Fresh Milk,CANTEEN
2023-05-12,2772.37,Spice World,GUEST HOUSE
2023-05-12,1889.88,Wholesale Flour,GUEST HOUSE
2023-05-12,9977.7,Spice World,MESS 1
2023-05-12,1570.78,Wholesale Flour,MESS 1
2023-05-12,3142.64,Daily Fresh Milk,MESS 2
2023-05-12,1035.3,Green Leaf Salads,MESS 2
2023-05-12,1318.02,Priya Vegitables Chalai,MESS 2
2023-05-13,16937.02,C H M Traders Nandini,CANTEEN
2023-05-13,1150.54,Milan Agencies,CANTEEN
2023-05-13,10628.38,Baker Choice,GUEST HOUSE
2023-05-13,78208.97,Blue Water Supplies,GUEST HOUSE
2023-05-13,3652.18,General Provision Store,GUEST HOUSE
2023-05-13,30917.27,Wholesale Flour,MESS 1
2023-05-13,5519.42,Priya Vegitables Chalai,MESS 1
2023-05-13,6738.95,Amma Vegitables,MESS 1
2023-05-13,3101.45,Priya Vegitables Chalai,MESS 2
2023-05-13,12501.89,Amma Vegitables,MESS 2
2023-05-14,8051.86,Spice World,CANTEEN
2023-05-14,2035.23,City Meat Center,GUEST HOUSE
2023-05-14,1711.04,Blue Water Supplies,GUEST HOUSE
2023-05-14,376.0,Daily Fresh Milk,MESS 1
2023-05-14,3110.53,Baker Choice,MESS 1
2023-05-14,1111.78,C H M Traders Nandini,MESS 2
2023-05-14,12227.82,Green Leaf Salads,MESS 2
2023-05-14,288.83,Priya Vegitables Chalai,MESS 2
2023-05-15,4286.21,City Meat Center,CANTEEN
2023-05-15,15070.86,Priya Vegitables Chalai,CANTEEN
2023-05-15,5228.44,Amma Vegitables,CANTEEN
2023-05-15,23958.53,Priya Vegitables Chalai,GUEST HOUSE
2023-05-15,2882.49,Amma Vegitables,GUEST HOUSE
2023-05-15,1789.12,Baker Choice,MESS 1
2023-05-15,3291.01,Spice World,MESS 2
2023-05-15,3581.88,Wholesale Flour,MESS 2
2023-05-16,10359.09,Daily Fresh Milk,CANTEEN
2023-05-16,4941.33,Baker Choice,CANTEEN
2023-05-16,2283.95,C H M Traders Nandini,GUEST HOUSE
2023-05-16,22291.92,City Meat Center,GUEST HOUSE
2023-05-16,330.94,Green Leaf Salads,GUEST HOUSE
2023-05-16,10687.72,Daily Fresh Milk,MESS 1
2023-05-16,1520.67,Baker Choice,MESS 1
2023-05-16,4327.06,Daily Fresh Milk,MESS 2
2023-05-16,2742.0,Baker Choice,MESS 2
2023-05-17,21081.15,Priya Vegitables Chalai,CANTEEN
2023-05-17,15445.34,Amma Vegitables,CANTEEN
2023-05-17,679.16,C H M Traders Nandini,GUEST HOUSE
2023-05-17,4837.56,Amma Vegitables,GUEST HOUSE
2023-05-17,14952.39,Priya Vegitables Chalai,MESS 1
2023-05-17,626.35,Amma Vegitables,MESS 1
2023-05-17,28175.6,Green Leaf Salads,MESS 2
2023-05-18,9664.24,Priya Vegitables Chalai,CANTEEN
2023-05-18,41899.69,Amma Vegitables,CANTEEN
2023-05-18,1275.9,Spice World,GUEST HOUSE
2023-05-18,755.19,Wholesale Flour,GUEST HOUSE
2023-05-18,1795.53,Green Leaf Salads,MESS 1
2023-05-18,1253.96,Farm Fresh Poultry,MESS 1
2023-05-18,422.53,General Provision Store,MESS 1
2023-05-18,7382.34,Priya Vegitables Chalai,MESS 2
2023-05-18,33683.84,Amma Vegitables,MESS 2
2023-05-19,1118.59,Priya Vegitables Chalai,CANTEEN
2023-05-19,21701.96,Amma Vegitables,CANTEEN
2023-05-19,3470.81,Daily Fresh Milk,GUEST HOUSE
2023-05-19,12991.11,City Meat Center,GUEST HOUSE
2023-05-19,3718.1,Farm Fresh Poultry,GUEST HOUSE
2023-05-19,1768.61,Priya Vegitables Chalai,MESS 1
2023-05-19,15279.42,Amma Vegitables,MESS 1
2023-05-19,1965.91,C H M Traders Nandini,MESS 2
2023-05-19,3237.7,Spice World,MESS 2
2023-05-20,563.18,Daily Fresh Milk,CANTEEN
2023-05-20,7798.68,Baker Choice,GUEST HOUSE
2023-05-20,681.38,Milan Agencies,GUEST HOUSE
2023-05-20,21063.4,Priya Vegitables Chalai,MESS 1
2023-05-20,9930.71,Amma Vegitables,MESS 1
2023-05-20,5996.64,C H M Traders Nandini,MESS 2
2023-05-20,1441.92,Milan Agencies,MESS 2
2023-05-21,18225.84,C H M Traders Nandini,CANTEEN
2023-05-21,1472.74,Milan Agencies,CANTEEN
2023-05-21,6549.81,Wholesale Flour,GUEST HOUSE
2023-05-21,1433.27,Blue Water Supplies,GUEST HOUSE
2023-05-21,1213.1,C H M Traders Nandini,MESS 1
2023-05-21,10269.48,Milan Agencies,MESS 1
2023-05-21,1392.83,Spice World,MESS 2
2023-05-21,2781.99,Wholesale Flour,MESS 2
2023-05-22,2278.61,Spice World,CANTEEN
2023-05-22,1556.53,Wholesale Flour,CANTEEN
2023-05-22,374.61,Daily Fresh Milk,GUEST HOUSE
2023-05-22,2211.62,Baker Choice,GUEST HOUSE
2023-05-22,4023.24,Green Leaf Salads,GUEST HOUSE
2023-05-22,4217.36,Priya Vegitables Chalai,MESS 1
2023-05-22,1874.86,Amma Vegitables,MESS 1
2023-05-22,3855.5,Baker Choice,MESS 2
2023-05-22,14705.44,Priya Vegitables Chalai,MESS 2
2023-05-22,1479.32,General Provision Store,MESS 2
2023-05-23,4817.96,Daily Fresh Milk,CANTEEN
2023-05-23,436.43,Baker Choice,CANTEEN
2023-05-23,11027.49,C H M Traders Nandini,GUEST HOUSE
2023-05-23,2039.37,Milan Agencies,GUEST HOUSE
2023-05-23,7728.66,Priya Vegitables Chalai,MESS 1
2023-05-23,2170.92,Amma Vegitables,MESS 1
2023-05-23,1484.16,Priya Vegitables Chalai,MESS 2
2023-05-23,9273.54,Amma Vegitables,MESS 2
2023-05-24,1697.34,C H M Traders Nandini,CANTEEN
2023-05-24,608.72,C H M Traders Nandini,GUEST HOUSE
2023-05-24,2078.83,Milan Agencies,GUEST HOUSE
2023-05-24,6678.35,Daily Fresh Milk,MESS 1
2023-05-24,1637.39,Baker Choice,MESS 1
2023-05-24,2369.78,Priya Vegitables Chalai,MESS 2
2023-05-24,10647.1,Amma Vegitables,MESS 2
2023-05-25,8762.34,Spice World,CANTEEN
2023-05-25,5813.3,Wholesale Flour,CANTEEN
2023-05-25,1959.18,Daily Fresh Milk,GUEST HOUSE
2023-05-25,22554.47,Green Leaf Salads,GUEST HOUSE
2023-05-25,1224.42,C H M Traders Nandini,MESS 1
2023-05-25,3446.95,Milan Agencies,MESS 1
2023-05-25,2743.52,Spice World,MESS 2
2023-05-25,3102.61,Wholesale Flour,MESS 2
2023-05-26,1846.9,Spice World,CANTEEN
2023-05-26,8867.77,Wholesale Flour,CANTEEN
2023-05-26,889.02,C H M Traders Nandini,GUEST HOUSE
2023-05-26,334.04,Daily Fresh Milk,GUEST HOUSE
2023-05-26,1955.9,Amma Vegitables,GUEST HOUSE
2023-05-26,31560.25,Priya Vegitables Chalai,MESS 1
2023-05-26,1253.99,Amma Vegitables,MESS 1
2023-05-26,2321.07,Farm Fresh Poultry,MESS 2
2023-05-27,7961.46,Daily Fresh Milk,CANTEEN
2023-05-27,3543.34,Spice World,GUEST HOUSE
2023-05-27,1642.11,Wholesale Flour,GUEST HOUSE
2023-05-27,2419.77,Daily Fresh Milk,MESS 1
2023-05-27,1297.52,Baker Choice,MESS 1
2023-05-27,2307.62,C H M Traders Nandini,MESS 2
2023-05-27,3588.68,General Provision Store,MESS 2
2023-05-28,2634.08,Spice World,CANTEEN
2023-05-28,6661.2,Daily Fresh Milk,GUEST HOUSE
2023-05-28,3540.2,Baker Choice,GUEST HOUSE
2023-05-28,7177.44,Amma Vegitables,GUEST HOUSE
2023-05-28,489.58,C H M Traders Nandini,MESS 1
2023-05-28,4254.09,Milan Agencies,MESS 1
2023-05-28,3387.52,Spice World,MESS 2
2023-05-28,2538.5,Wholesale Flour,MESS 2
2023-05-28,9945.06,Clean & Clear Services,MESS 2
2023-05-29,1137.03,Spice World,CANTEEN
2023-05-29,1153.78,Wholesale Flour,CANTEEN
2023-05-29,1143.21,Baker Choice,GUEST HOUSE
2023-05-29,696.27,Spice World,MESS 1
2023-05-29,2907.31,Wholesale Flour,MESS 1
2023-05-29,873.79,Daily Fresh Milk,MESS 2
2023-05-30,970.84,Clean & Clear Services,CANTEEN
2023-05-30,516.23,Priya Vegitables Chalai,GUEST HOUSE
2023-05-30,59103.35,Amma Vegitables,GUEST HOUSE
2023-05-30,16855.81,Milan Agencies,MESS 1
2023-05-30,413.26,Daily Fresh Milk,MESS 2
2023-05-30,3093.59,Baker Choice,MESS 2
2023-05-31,473.02,Priya Vegitables Chalai,CANTEEN
2023-05-31,3562.28,Amma Vegitables,CANTEEN
2023-05-31,1498.1,General Provision Store,GUEST HOUSE
2023-05-31,9061.78,Spice World,MESS 1
2023-05-31,1781.07,Wholesale Flour,MESS 1
2023-05-31,1522.34,C H M Traders Nandini,MESS 2
2023-05-31,10916.39,Milan Agencies,MESS 2
2023-06-01,1536.67,Blue Water Supplies,CANTEEN
2023-06-01,1325.81,Farm Fresh Poultry,CANTEEN
2023-06-01,592.39,Priya Vegitables Chalai,GUEST HOUSE
2023-06-01,215576.64,Daily Fresh Milk,MESS 1
2023-06-01,1390.64,Baker Choice,MESS 1
2023-06-01,1831.85,City Meat Center,MESS 2
2023-06-02,18672.11,Baker Choice,CANTEEN
2023-06-02,7358.11,Priya Vegitables Chalai,CANTEEN
2023-06-02,3913.25,Amma Vegitables,GUEST HOUSE
2023-06-02,5129.44,Spice World,MESS 1
2023-06-02,796.91,Wholesale Flour,MESS 1
2023-06-02,4437.76,Daily Fresh Milk,MESS 2
2023-06-02,3014.43,Baker Choice,MESS 2
2023-06-03,4058.93,Daily Fresh Milk,CANTEEN
2023-06-03,653.73,Baker Choice,CANTEEN
2023-06-03,2015.31,Spice World,GUEST HOUSE
2023-06-03,5011.46,Wholesale Flour,GUEST HOUSE
2023-06-03,7951.19,Daily Fresh Milk,MESS 1
2023-06-03,2098.49,Clean & Clear Services,MESS 1
2023-06-03,310.0,Priya Vegitables Chalai,MESS 2
2023-06-03,1374.76,Amma Vegitables,MESS 2
2023-06-04,2134.98,Baker Choice,CANTEEN
2023-06-04,722.61,Farm Fresh Poultry,CANTEEN
2023-06-04,6457.39,Daily Fresh Milk,GUEST HOUSE
2023-06-04,563.22,Baker Choice,GUEST HOUSE
2023-06-04,1878.32,Priya Vegitables Chalai,MESS 1
2023-06-04,2752.01,Amma Vegitables,MESS 1
2023-06-04,14779.67,Spice World,MESS 2
2023-06-04,1296.79,Wholesale Flour,MESS 2
2023-06-05,384.67,Baker Choice,CANTEEN
2023-06-05,2779.4,Farm Fresh Poultry,CANTEEN
2023-06-05,2049.68,General Provision Store,CANTEEN
2023-06-05,35516.24,C H M Traders Nandini,GUEST HOUSE
2023-06-05,797.84,Milan Agencies,GUEST HOUSE
2023-06-05,670.73,Green Leaf Salads,MESS 1
2023-06-05,753.63,Baker Choice,MESS 2
2023-06-05,8768.4,General Provision Store,MESS 2
2023-06-06,4890.31,C H M Traders Nandini,CANTEEN
2023-06-06,23452.59,Milan Agencies,CANTEEN
2023-06-06,746.96,C H M Traders Nandini,GUEST HOUSE
2023-06-06,13614.32,Milan Agencies,GUEST HOUSE
2023-06-06,507.69,Spice World,MESS 1
2023-06-06,1160.91,Wholesale Flour,MESS 1
2023-06-06,320.06,C H M Traders Nandini,MESS 2
2023-06-06,1934.28,Milan Agencies,MESS 2
2023-06-07,7316.75,Green Leaf Salads,CANTEEN
2023-06-07,5089.09,Amma Vegitables,CANTEEN
2023-06-07,1054.99,C H M Traders Nandini,GUEST HOUSE
2023-06-07,7216.99,Milan Agencies,GUEST HOUSE
2023-06-07,5036.12,Daily Fresh Milk,MESS 1
2023-06-07,5870.33,General Provision Store,MESS 1
2023-06-07,40495.31,C H M Traders Nandini,MESS 2
2023-06-07,846.34,Milan Agencies,MESS 2
2023-06-08,46108.72,Daily Fresh Milk,CANTEEN
2023-06-08,7902.27,Baker Choice,CANTEEN
2023-06-08,3743.08,Daily Fresh Milk,GUEST HOUSE
2023-06-08,17879.0,Baker Choice,GUEST HOUSE
2023-06-08,1741.04,Blue Water Supplies,MESS 1
2023-06-08,4245.93,General Provision Store,MESS 1
2023-06-08,6477.12,Farm Fresh Poultry,MESS 1
2023-06-08,2208.57,Spice World,MESS 2
2023-06-08,1698.2,Wholesale Flour,MESS 2
2023-06-09,1129.35,C H M Traders Nandini,CANTEEN
2023-06-09,7939.57,Milan Agencies,CANTEEN
2023-06-09,2657.48,Farm Fresh Poultry,GUEST HOUSE
2023-06-09,4740.81,City Meat Center,MESS 1
2023-06-09,2237.27,Spice World,MESS 2
2023-06-09,4414.11,Baker Choice,MESS 2
2023-06-09,24282.77,Priya Vegitables Chalai,MESS 2
2023-06-10,12135.79,Priya Vegitables Chalai,CANTEEN
2023-06-10,10717.8,Amma Vegitables,CANTEEN
2023-06-10,11362.77,C H M Traders Nandini,GUEST HOUSE
2023-06-10,2329.3,Priya Vegitables Chalai,GUEST HOUSE
2023-06-10,3818.03,Clean & Clear Services,GUEST HOUSE
2023-06-10,7962.7,Daily Fresh Milk,MESS 1
2023-06-10,13349.39,Baker Choice,MESS 1
2023-06-10,2029.74,City Meat Center,MESS 2
2023-06-11,11388.1,Wholesale Flour,CANTEEN
2023-06-11,6719.57,C H M Traders Nandini,GUEST HOUSE
2023-06-11,1686.18,Spice World,MESS 1
2023-06-11,736.14,Milan Agencies,MESS 1
2023-06-11,20085.81,Clean & Clear Services,MESS 1
2023-06-11,1071.24,Spice World,MESS 2
2023-06-11,66446.82,Wholesale Flour,MESS 2
2023-06-12,3224.83,Spice World,CANTEEN
2023-06-12,2914.01,Farm Fresh Poultry,CANTEEN
2023-06-12,3452.64,Priya Vegitables Chalai,GUEST HOUSE
2023-06-12,7476.99,Amma Vegitables,GUEST HOUSE
2023-06-12,3370.56,Baker Choice,MESS 1
2023-06-12,2779.32,Baker Choice,MESS 2
2023-06-12,10039.28,Farm Fresh Poultry,MESS 2
2023-06-12,677.94,General Provision Store,MESS 2
2023-06-13,1446.29,Priya Vegitables Chalai,CANTEEN
2023-06-13,1021.29,Amma Vegitables,CANTEEN
2023-06-13,21399.1,City Meat Center,GUEST HOUSE
2023-06-13,14948.88,Clean & Clear Services,GUEST HOUSE
2023-06-13,1105.87,Daily Fresh Milk,MESS 1
2023-06-13,2320.56,Baker Choice,MESS 1
2023-06-13,1596.84,Priya Vegitables Chalai,MESS 2
2023-06-13,13077.12,Amma Vegitables,MESS 2
2023-06-14,3201.43,Daily Fresh Milk,CANTEEN
2023-06-14,1097.49,Baker Choice,CANTEEN
2023-06-14,1477.22,C H M Traders Nandini,GUEST HOUSE
2023-06-14,103853.4,Milan Agencies,GUEST HOUSE
2023-06-14,1356.31,Baker Choice,MESS 1
2023-06-14,2985.77,Green Leaf Salads,MESS 1
2023-06-14,1984.82,Priya Vegitables Chalai,MESS 2
2023-06-14,1243.2,General Provision Store,MESS 2
2023-06-15,493.0,Priya Vegitables Chalai,CANTEEN
2023-06-15,2766.38,C H M Traders Nandini,GUEST HOUSE
2023-06-15,2777.66,Milan Agencies,GUEST HOUSE
2023-06-15,2373.3,C H M Traders Nandini,MESS 1
2023-06-15,13265.62,Milan Agencies,MESS 1
2023-06-15,863.0,C H M Traders Nandini,MESS 2
2023-06-15,1398.37,Blue Water Supplies,MESS 2
2023-06-15,3742.19,Clean & Clear Services,MESS 2
2023-06-16,1956.38,Daily Fresh Milk,CANTEEN
2023-06-16,4723.76,Baker Choice,CANTEEN
2023-06-16,1732.8,C H M Traders Nandini,GUEST HOUSE
2023-06-16,179259.86,Milan Agencies,GUEST HOUSE
2023-06-16,4204.55,Priya Vegitables Chalai,MESS 1
2023-06-16,974.57,Amma Vegitables,MESS 1
2023-06-16,5998.58,Daily Fresh Milk,MESS 2
2023-06-16,2084.2,Baker Choice,MESS 2
2023-06-17,2387.68,Priya Vegitables Chalai,CANTEEN
2023-06-17,2779.2,Spice World,GUEST HOUSE
2023-06-17,783.14,Wholesale Flour,GUEST HOUSE
2023-06-17,1233.68,C H M Traders Nandini,MESS 1
2023-06-17,56621.13,Milan Agencies,MESS 1
2023-06-17,1375.3,Daily Fresh Milk,MESS 2
2023-06-17,971.29,Baker Choice,MESS 2
2023-06-18,2456.97,Priya Vegitables Chalai,CANTEEN
2023-06-18,1204.57,Amma Vegitables,CANTEEN
2023-06-18,10462.21,Spice World,GUEST HOUSE
2023-06-18,2993.88,Wholesale Flour,GUEST HOUSE
2023-06-18,1031.04,Priya Vegitables Chalai,MESS 1
2023-06-18,1031.38,Amma Vegitables,MESS 1
2023-06-18,4600.09,Clean & Clear Services,MESS 2
2023-06-19,2306.83,C H M Traders Nandini,CANTEEN
2023-06-19,2473.79,Milan Agencies,CANTEEN
2023-06-19,666.14,Daily Fresh Milk,GUEST HOUSE
2023-06-19,1001.35,Baker Choice,GUEST HOUSE
2023-06-19,18790.92,Daily Fresh Milk,MESS 1
2023-06-19,1464.16,Baker Choice,MESS 1
2023-06-19,2166.92,Baker Choice,MESS 2
2023-06-19,18857.01,General Provision Store,MESS 2
2023-06-20,3363.22,Spice World,CANTEEN
2023-06-20,8617.57,Green Leaf Salads,CANTEEN
2023-06-20,15087.78,Amma Vegitables,CANTEEN
2023-06-20,4802.16,Priya Vegitables Chalai,GUEST HOUSE
2023-06-20,7002.93,Baker Choice,MESS 1
2023-06-20,1863.45,Amma Vegitables,MESS 1
2023-06-20,2609.73,C H M Traders Nandini,MESS 2
2023-06-20,1736.33,Milan Agencies,MESS 2
2023-06-21,497.76,Spice World,CANTEEN
2023-06-21,6858.07,Wholesale Flour,CANTEEN
2023-06-21,3187.59,C H M Traders Nandini,GUEST HOUSE
2023-06-21,4926.03,Milan Agencies,GUEST HOUSE
2023-06-21,4047.73,Priya Vegitables Chalai,MESS 1
2023-06-21,2109.04,Amma Vegitables,MESS 1
2023-06-21,24480.44,Priya Vegitables Chalai,MESS 2
2023-06-21,898.92,Amma Vegitables,MESS 2
2023-06-22,1983.74,Daily Fresh Milk,CANTEEN
2023-06-22,22358.83,Milan Agencies,CANTEEN
2023-06-22,503.63,Daily Fresh Milk,GUEST HOUSE
2023-06-22,6711.26,Baker Choice,GUEST HOUSE
2023-06-22,20880.7,C H M Traders Nandini,MESS 1
2023-06-22,2230.24,Daily Fresh Milk,MESS 1
2023-06-22,6458.41,Baker Choice,MESS 1
2023-06-22,48487.26,Farm Fresh Poultry,MESS 2
2023-06-22,7562.95,Milan Agencies,MESS 2
2023-06-23,565.75,Spice World,CANTEEN
2023-06-23,41866.61,Wholesale Flour,CANTEEN
2023-06-23,28751.23,Daily Fresh Milk,GUEST HOUSE
2023-06-23,2359.48,Priya Vegitables Chalai,MESS 1
2023-06-23,14384.92,Amma Vegitables,MESS 1
2023-06-23,5470.47,Daily Fresh Milk,MESS 2
2023-06-23,331.78,Farm Fresh Poultry,MESS 2
2023-06-24,4707.92,C H M Traders Nandini,CANTEEN
2023-06-24,29485.77,Milan Agencies,CANTEEN
2023-06-24,8095.23,C H M Traders Nandini,GUEST HOUSE
2023-06-24,1339.58,Priya Vegitables Chalai,GUEST HOUSE
2023-06-24,952.44,General Provision Store,GUEST HOUSE
2023-06-24,804.97,Priya Vegitables Chalai,MESS 1
2023-06-24,5991.78,Amma Vegitables,MESS 1
2023-06-24,16896.84,C H M Traders Nandini,MESS 2
2023-06-24,622.7,Milan Agencies,MESS 2
2023-06-25,7149.47,Daily Fresh Milk,CANTEEN
2023-06-25,8315.46,Baker Choice,CANTEEN
2023-06-25,31217.26,Spice World,GUEST HOUSE
2023-06-25,826.79,Wholesale Flour,GUEST HOUSE
2023-06-25,569.51,C H M Traders Nandini,MESS 1
2023-06-25,1525.63,Milan Agencies,MESS 1
2023-06-25,4988.55,Wholesale Flour,MESS 2
2023-06-25,1326.23,Blue Water Supplies,MESS 2
2023-06-25,2926.87,Milan Agencies,MESS 2
2023-06-26,6834.4,Daily Fresh Milk,CANTEEN
2023-06-26,4917.66,Baker Choice,CANTEEN
2023-06-26,1033.48,City Meat Center,GUEST HOUSE
2023-06-26,4539.63,Milan Agencies,GUEST HOUSE
2023-06-26,9315.33,Wholesale Flour,MESS 1
2023-06-26,7687.47,Priya Vegitables Chalai,MESS 1
2023-06-26,1424.0,Spice World,MESS 2
2023-06-26,1665.01,Wholesale Flour,MESS 2
2023-06-27,3499.49,C H M Traders Nandini,CANTEEN
2023-06-27,2358.02,Milan Agencies,CANTEEN
2023-06-27,190.45,Daily Fresh Milk,GUEST HOUSE
2023-06-27,2849.8,Baker Choice,GUEST HOUSE
2023-06-27,281.0,Spice World,MESS 1
2023-06-27,4846.15,Wholesale Flour,MESS 1
2023-06-27,643.87,Daily Fresh Milk,MESS 2
2023-06-27,1034.56,Priya Vegitables Chalai,MESS 2
2023-06-28,716.58,Wholesale Flour,CANTEEN
2023-06-28,1831.53,Blue Water Supplies,CANTEEN
2023-06-28,1963.55,Clean & Clear Services,CANTEEN
2023-06-28,4894.1,Daily Fresh Milk,GUEST HOUSE
2023-06-28,25741.48,Baker Choice,GUEST HOUSE
2023-06-28,2467.55,Spice World,MESS 1
2023-06-28,4820.16,Wholesale Flour,MESS 1
2023-06-28,2287.18,Spice World,MESS 2
2023-06-28,6004.33,Wholesale Flour,MESS 2
2023-06-29,6879.73,Spice World,CANTEEN
2023-06-29,1680.87,Baker Choice,CANTEEN
2023-06-29,1173.07,Blue Water Supplies,CANTEEN
2023-06-29,12165.23,Baker Choice,GUEST HOUSE
2023-06-29,546.27,Blue Water Supplies,GUEST HOUSE
2023-06-29,21923.92,Priya Vegitables Chalai,MESS 1
2023-06-29,3834.62,Amma Vegitables,MESS 1
2023-06-29,4274.57,C H M Traders Nandini,MESS 2
2023-06-29,954.63,Milan Agencies,MESS 2
2023-06-30,3343.47,City Meat Center,CANTEEN
2023-06-30,8511.83,Farm Fresh Poultry,CANTEEN
2023-06-30,5411.45,Daily Fresh Milk,GUEST HOUSE
2023-06-30,788.44,Baker Choice,GUEST HOUSE
2023-06-30,7111.59,Blue Water Supplies,MESS 1
2023-06-30,318.1,Baker Choice,MESS 1
2023-06-30,5184.56,Farm Fresh Poultry,MESS 1
2023-06-30,3509.12,C H M Traders Nandini,MESS 2
2023-06-30,2215.41,Milan Agencies,MESS 2
2023-07-01,1199.0,Daily Fresh Milk,CANTEEN
2023-07-01,5264.41,Baker Choice,CANTEEN
2023-07-01,24918.16,Amma Vegitables,GUEST HOUSE
2023-07-01,2009.81,Daily Fresh Milk,MESS 1
2023-07-01,1018.24,Baker Choice,MESS 1
2023-07-01,7060.48,Spice World,MESS 2
2023-07-01,2112.38,City Meat Center,MESS 2
2023-07-02,1300.06,Daily Fresh Milk,CANTEEN
2023-07-02,492.09,Baker Choice,CANTEEN
2023-07-02,484.92,Spice World,GUEST HOUSE
2023-07-02,1678.12,Wholesale Flour,GUEST HOUSE
2023-07-02,13656.85,Daily Fresh Milk,MESS 1
2023-07-02,592.85,Baker Choice,MESS 1
2023-07-02,2235.02,C H M Traders Nandini,MESS 2
2023-07-02,545.53,Milan Agencies,MESS 2
2023-07-03,1020.16,Priya Vegitables Chalai,CANTEEN
2023-07-03,6064.05,Farm Fresh Poultry,CANTEEN
2023-07-03,2276.71,Milan Agencies,GUEST HOUSE
2023-07-03,1100.02,C H M Traders Nandini,MESS 1
2023-07-03,9533.38,Milan Agencies,MESS 1
2023-07-03,3044.65,Daily Fresh Milk,MESS 2
2023-07-03,6511.96,Baker Choice,MESS 2
